Year,State,RTO Name,3,Fuel,Jan,Feb,March,April,May,June,July,Aug,Sep,Oct,Nov,Dec,Total
2024,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),3,NOT APPLICABLE,17,2,17,2,,,,,,,,,38
2024,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),4,PETROL,"1,277","1,412","1,342",509,,,,,,,,,"4,540"
2024,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),5,PETROL/ETHANOL,31,47,45,21,,,,,,,,,144
2024,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),6,PETROL/HYBRID,11,16,9,2,,,,,,,,,38
2024,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),1,DIESEL,66,84,66,44,,,,,,,,,260
2024,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),2,ELECTRIC(BOV),56,66,87,15,,,,,,,,,224
2024,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),3,NOT APPLICABLE,1,6,1,0,,,,,,,,,8
2024,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),4,PETROL,"1,077","1,088","1,338",458,,,,,,,,,"3,961"
2024,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),5,PETROL/CNG,0,1,0,0,,,,,,,,,1
2024,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),6,PETROL/ETHANOL,32,39,49,12,,,,,,,,,132
2024,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),7,PETROL/HYBRID,1,0,0,0,,,,,,,,,1
2024,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),1,DIESEL,52,112,123,21,,,,,,,,,308
2024,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),2,ELECTRIC(BOV),20,12,29,4,,,,,,,,,65
2024,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),3,PETROL,518,572,772,272,,,,,,,,,"2,134"
2024,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),4,PETROL/CNG,0,1,0,0,,,,,,,,,1
2024,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),5,PETROL/ETHANOL,19,24,29,8,,,,,,,,,80
2024,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),6,PETROL/HYBRID,3,8,7,4,,,,,,,,,22
2024,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),1,DIESEL,64,87,106,30,,,,,,,,,287
2024,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),2,ELECTRIC(BOV),5,6,11,2,,,,,,,,,24
2024,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),3,NOT APPLICABLE,4,9,2,0,,,,,,,,,15
2024,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),4,PETROL,533,587,884,345,,,,,,,,,"2,349"
2024,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),5,PETROL/ETHANOL,2,3,6,4,,,,,,,,,15
2024,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),6,PETROL/HYBRID,1,0,0,0,,,,,,,,,1
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),1,CNG ONLY,4,1,5,0,,,,,,,,,10
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),2,DIESEL,100,93,111,45,,,,,,,,,349
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),3,DIESEL/HYBRID,0,1,0,0,,,,,,,,,1
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),4,ELECTRIC(BOV),285,325,562,118,,,,,,,,,"1,290"
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),5,NOT APPLICABLE,2,3,1,1,,,,,,,,,7
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),6,PETROL,"1,222","1,251","1,610",614,,,,,,,,,"4,697"
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),7,PETROL/CNG,7,1,4,4,,,,,,,,,16
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),8,PETROL/ETHANOL,107,83,106,49,,,,,,,,,345
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),9,PETROL/HYBRID,5,8,2,3,,,,,,,,,18
2024,Odisha,PURI RTO - OR13( 25-DEC-2017 ),10,STRONG HYBRID EV,0,0,1,0,,,,,,,,,1
2024,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),1,CNG ONLY,0,1,0,0,,,,,,,,,1
2024,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),2,DIESEL,57,78,86,45,,,,,,,,,266
2024,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),3,ELECTRIC(BOV),9,6,11,3,,,,,,,,,29
2024,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),4,NOT APPLICABLE,7,3,6,5,,,,,,,,,21
2024,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),5,PETROL,725,477,555,217,,,,,,,,,"1,974"
2024,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),6,PETROL/CNG,1,0,0,0,,,,,,,,,1
2024,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),7,PETROL/ETHANOL,27,27,21,19,,,,,,,,,94
2024,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),8,PETROL/HYBRID,2,3,10,5,,,,,,,,,20
2024,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),1,DIESEL,88,96,131,29,,,,,,,,,344
2024,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),2,ELECTRIC(BOV),22,34,50,14,,,,,,,,,120
2024,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),3,NOT APPLICABLE,7,6,4,0,,,,,,,,,17
2024,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),4,PETROL,868,"1,131","1,373",387,,,,,,,,,"3,759"
2024,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),5,PETROL/ETHANOL,24,49,65,22,,,,,,,,,160
2024,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),6,PETROL/HYBRID,6,5,5,1,,,,,,,,,17
2024,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),1,CNG ONLY,0,3,1,0,,,,,,,,,4
2024,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),2,DIESEL,335,353,349,130,,,,,,,,,"1,167"
2024,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),3,ELECTRIC(BOV),196,157,375,55,,,,,,,,,783
2024,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),4,NOT APPLICABLE,12,6,13,1,,,,,,,,,32
2024,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),5,PETROL,"1,524","1,489","1,811",703,,,,,,,,,"5,527"
2024,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),6,PETROL/CNG,1,2,0,1,,,,,,,,,4
2024,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),7,PETROL/ETHANOL,48,58,54,24,,,,,,,,,184
2024,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),8,PETROL/HYBRID,35,44,57,16,,,,,,,,,152
2024,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),1,CNG ONLY,1,1,1,0,,,,,,,,,3
2024,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),2,DIESEL,405,326,416,166,,,,,,,,,"1,313"
2024,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),3,ELECTRIC(BOV),130,117,198,39,,,,,,,,,484
2024,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),4,NOT APPLICABLE,12,13,26,2,,,,,,,,,53
2024,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),5,PETROL,"1,631","1,749","1,952",769,,,,,,,,,"6,101"
2024,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),6,PETROL/CNG,2,2,2,2,,,,,,,,,8
2024,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),7,PETROL/ETHANOL,54,64,63,20,,,,,,,,,201
2024,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),8,PETROL/HYBRID,37,37,22,20,,,,,,,,,116
2024,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),1,DIESEL,86,124,78,41,,,,,,,,,329
2024,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),2,ELECTRIC(BOV),48,55,86,13,,,,,,,,,202
2024,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),3,NOT APPLICABLE,0,6,0,1,,,,,,,,,7
2024,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),4,PETROL,745,"1,344","1,405",357,,,,,,,,,"3,851"
2024,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),5,PETROL/ETHANOL,24,46,35,9,,,,,,,,,114
2024,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),6,PETROL/HYBRID,3,9,1,3,,,,,,,,,16
2024,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),1,DIESEL,288,335,322,118,,,,,,,,,"1,063"
2024,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),2,ELECTRIC(BOV),41,67,95,10,,,,,,,,,213
2024,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),3,NOT APPLICABLE,4,18,7,11,,,,,,,,,40
2024,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),4,PETROL,843,837,776,333,,,,,,,,,"2,789"
2024,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),5,PETROL/CNG,0,1,2,0,,,,,,,,,3
2024,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),6,PETROL/ETHANOL,15,6,11,5,,,,,,,,,37
2024,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),7,PETROL/HYBRID,13,15,19,1,,,,,,,,,48
2024,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),1,DIESEL,179,153,145,95,,,,,,,,,572
2024,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),2,ELECTRIC(BOV),22,36,56,13,,,,,,,,,127
2024,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),3,NOT APPLICABLE,5,3,6,0,,,,,,,,,14
2024,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),4,PETROL,448,558,636,249,,,,,,,,,"1,891"
2024,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),5,PETROL/CNG,0,3,0,1,,,,,,,,,4
2024,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),6,PETROL/ETHANOL,0,0,3,1,,,,,,,,,4
2024,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),7,PETROL/HYBRID,6,3,1,3,,,,,,,,,13
2023,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),1,DIESEL,239,192,254,236,263,215,208,240,218,299,345,260,"2,969"
2023,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),2,DIESEL/HYBRID,0,0,0,0,0,0,0,0,1,0,0,0,1
2023,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),3,ELECTRIC(BOV),39,23,34,35,44,23,40,42,45,68,80,83,556
2023,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),4,NOT APPLICABLE,3,6,1,9,7,2,3,9,1,7,6,1,55
2023,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),5,PETROL,"1,124","1,136","1,252","1,161","1,075","1,030","1,225","1,033","1,317","2,579","1,635","1,421","15,988"
2023,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),6,PETROL/CNG,0,0,0,0,0,1,0,0,0,3,2,0,6
2023,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),7,PETROL/ETHANOL,0,3,30,38,30,33,42,47,56,162,95,77,613
2023,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),8,PETROL/HYBRID,17,13,16,12,15,17,20,5,10,8,13,8,154
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),1,DIESEL,150,230,236,182,197,149,136,179,166,208,225,200,"2,258"
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),2,ELECTRIC(BOV),1,0,1,1,1,0,0,0,0,0,0,2,6
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),3,NOT APPLICABLE,0,0,0,5,0,0,0,0,0,0,0,0,5
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),4,PETROL,198,174,178,132,204,177,195,203,209,228,376,214,"2,488"
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),6,PETROL/ETHANOL,0,0,0,0,0,0,0,0,2,3,2,4,11
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),7,PETROL/HYBRID,0,1,1,0,0,0,0,2,0,0,1,0,5
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),1,CNG ONLY,16,6,11,6,8,8,7,14,17,12,15,9,129
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),2,DIESEL,222,227,266,190,212,232,262,229,188,260,249,254,"2,791"
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),3,DIESEL/HYBRID,0,0,0,1,0,0,0,0,0,0,0,0,1
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),4,ELECTRIC(BOV),147,154,252,155,244,160,203,151,219,342,350,328,"2,705"
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),5,NOT APPLICABLE,0,4,3,3,3,1,1,3,1,3,3,5,30
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),6,PETROL,"2,830","2,431","2,985","2,448","2,450","2,849","2,117","2,037","2,806","4,983","3,484","2,479","33,899"
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),7,PETROL/CNG,13,5,3,3,8,13,8,14,13,26,18,16,140
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),8,PETROL/ETHANOL,0,15,94,76,87,95,102,110,139,226,184,110,"1,238"
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),9,PETROL/HYBRID,18,31,22,32,16,21,19,23,19,28,31,20,280
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),1,DIESEL,185,141,143,129,175,169,238,193,127,176,250,225,"2,151"
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),2,ELECTRIC(BOV),79,77,79,54,69,51,57,80,75,81,99,106,907
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),3,NOT APPLICABLE,1,5,7,0,5,2,2,0,5,5,5,4,41
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),4,PETROL,"1,558","1,966","1,922","1,458","1,310","1,153",976,871,972,"1,329","1,372","1,195","16,082"
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),5,PETROL/CNG,0,0,0,0,0,0,1,2,3,3,0,2,11
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),6,PETROL/ETHANOL,0,0,19,26,31,28,35,26,40,49,27,27,308
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),7,PETROL/HYBRID,19,23,21,12,29,22,19,20,18,29,24,14,250
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),1,CNG ONLY,16,18,24,22,17,27,28,44,42,55,49,33,375
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),2,DIESEL,139,178,167,185,147,133,168,153,155,147,186,196,"1,954"
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),3,DIESEL/HYBRID,0,0,0,0,0,0,1,0,0,0,0,0,1
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),4,ELECTRIC(BOV),29,33,22,44,39,32,39,45,60,69,91,113,616
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),5,NOT APPLICABLE,10,7,11,12,8,1,3,5,4,8,4,13,86
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),6,PETROL,"1,199","1,725","1,823","1,342","1,286","1,267","1,159",955,"1,262","1,846","1,961","1,626","17,451"
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),7,PETROL/CNG,0,3,1,2,1,7,2,7,10,7,7,9,56
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),8,PETROL/ETHANOL,0,7,75,50,36,63,41,50,54,79,77,41,573
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),9,PETROL/HYBRID,2,8,1,2,2,2,1,0,4,1,3,1,27
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),1,DIESEL,42,39,74,53,57,52,58,66,59,66,77,71,714
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),2,ELECTRIC(BOV),10,16,16,8,33,13,13,14,21,27,27,16,214
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),3,NOT APPLICABLE,0,3,3,0,4,1,1,4,3,1,3,4,27
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),4,PETROL,662,921,"1,033",882,783,678,572,493,688,"1,160","1,157",719,"9,748"
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),5,PETROL/CNG,1,0,0,0,1,0,1,0,1,1,0,0,5
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),6,PETROL/ETHANOL,0,1,10,16,1,10,5,9,10,15,41,19,137
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),7,PETROL/HYBRID,1,2,2,1,1,1,3,2,0,4,3,2,22
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),1,CNG ONLY,1,0,3,2,0,0,2,1,1,20,8,13,51
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),2,DIESEL,187,157,235,174,181,166,167,165,194,254,285,348,"2,513"
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),3,DIESEL/HYBRID,0,1,0,0,0,2,0,0,1,0,1,1,6
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),4,ELECTRIC(BOV),278,287,363,262,442,259,354,427,430,643,584,697,"5,026"
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),5,NOT APPLICABLE,1,0,1,0,3,2,4,2,1,1,0,4,19
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),6,PETROL,"1,946","1,817","2,103","1,875","1,847","1,988","1,794","2,023","2,179","3,450","2,791","2,515","26,328"
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),7,PETROL/CNG,17,6,11,5,18,30,29,24,35,45,47,55,322
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),8,PETROL/ETHANOL,0,10,38,51,39,67,71,91,84,140,103,83,777
2023,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),9,PETROL/HYBRID,86,71,81,81,67,57,45,53,52,88,54,79,814
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),1,CNG ONLY,49,59,86,54,78,74,85,92,106,89,73,54,899
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),2,DIESEL,901,700,997,808,905,812,858,976,"1,076","1,135","1,207",797,"11,172"
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),3,DIESEL/HYBRID,2,0,2,0,0,1,0,3,3,7,3,4,25
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),4,ELECTRIC(BOV),436,494,641,590,876,523,711,597,450,569,581,603,"7,071"
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),5,NOT APPLICABLE,5,2,4,4,6,3,1,4,1,5,5,2,42
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),6,PETROL,"5,378","4,721","5,494","4,945","4,913","5,019","4,918","4,946","5,432","8,253","6,417","5,375","65,811"
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),7,PETROL/CNG,89,64,76,76,119,128,144,124,138,149,109,140,"1,356"
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),8,PETROL/ETHANOL,0,9,93,116,139,183,183,209,259,473,328,270,"2,262"
2023,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),9,PETROL/HYBRID,356,310,322,266,304,295,232,241,265,351,225,276,"3,443"
2023,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),1,DIESEL,139,158,146,119,133,163,175,142,168,142,240,166,"1,891"
2023,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),2,ELECTRIC(BOV),116,129,94,113,114,50,71,100,84,115,147,111,"1,244"
2023,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),3,NOT APPLICABLE,7,7,1,7,5,0,2,4,4,2,2,4,45
2023,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),4,PETROL,"2,315","3,412","2,589","2,013","1,633","1,270","1,061",954,"1,142","1,425","1,549","1,330","20,693"
2023,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),5,PETROL/CNG,0,0,0,1,1,0,1,1,1,0,1,0,6
2023,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),6,PETROL/ETHANOL,0,0,36,68,38,43,32,36,39,66,57,51,466
2023,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),7,PETROL/HYBRID,24,26,16,15,27,17,14,20,22,15,26,29,251
2023,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),1,DIESEL,21,26,39,22,32,31,48,35,36,51,57,59,457
2023,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),2,ELECTRIC(BOV),4,4,3,6,5,2,2,3,6,10,13,8,66
2023,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),3,NOT APPLICABLE,1,3,0,0,0,3,0,0,2,1,1,3,14
2023,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),4,PETROL,390,725,435,419,262,222,186,152,188,346,287,183,"3,795"
2023,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),5,PETROL/ETHANOL,0,0,1,1,7,6,1,3,3,5,4,2,33
2023,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),6,PETROL/HYBRID,0,1,1,0,0,0,0,0,0,1,2,1,6
2023,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),1,CNG ONLY,0,0,0,0,0,0,0,0,0,3,1,3,7
2023,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),2,DIESEL,140,173,222,202,181,144,154,144,156,184,151,185,"2,036"
2023,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),3,ELECTRIC(BOV),22,29,27,35,40,13,34,31,31,37,31,50,380
2023,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),4,NOT APPLICABLE,5,11,5,2,2,6,6,2,3,3,5,5,55
2023,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),5,PETROL,902,875,934,878,902,"1,108",864,735,919,"1,640","1,230",954,"11,941"
2023,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),6,PETROL/CNG,0,1,0,0,1,2,0,1,1,1,2,0,9
2023,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),7,PETROL/ETHANOL,0,1,15,20,23,15,20,20,24,38,27,22,225
2023,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),8,PETROL/HYBRID,10,3,5,4,2,3,2,4,0,8,6,6,53
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),1,CNG ONLY,17,10,13,24,22,21,21,24,27,33,21,16,249
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),2,DIESEL,463,427,601,478,478,416,639,549,607,584,550,549,"6,341"
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),3,DIESEL/HYBRID,0,0,0,0,0,0,0,2,1,1,0,2,6
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),4,ELECTRIC(BOV),416,434,514,532,549,392,468,401,464,704,696,688,"6,258"
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),5,NOT APPLICABLE,13,11,19,14,7,3,12,8,7,8,16,12,130
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),6,PETROL,"3,844","3,183","4,036","3,280","3,339","3,748","3,198","3,155","4,438","7,352","5,163","4,217","48,953"
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),7,PETROL/CNG,33,14,19,23,33,28,41,29,27,45,35,40,367
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),8,PETROL/ETHANOL,0,14,94,96,103,156,113,165,179,326,233,196,"1,675"
2023,Odisha,CUTTACK RTO - OR5( 31-MAY-2017 ),9,PETROL/HYBRID,82,84,93,75,79,73,75,55,61,98,70,75,920
2023,Odisha,DEOGARH RTO - OR28( 23-OCT-2017 ),1,DIESEL,25,34,33,17,24,22,49,30,20,24,43,55,376
2023,Odisha,DEOGARH RTO - OR28( 23-OCT-2017 ),2,ELECTRIC(BOV),6,3,0,0,4,0,0,5,6,21,4,10,59
2023,Odisha,DEOGARH RTO - OR28( 23-OCT-2017 ),3,NOT APPLICABLE,0,2,1,1,1,0,1,1,1,1,1,1,11
2023,Odisha,DEOGARH RTO - OR28( 23-OCT-2017 ),4,PETROL,186,210,199,169,155,180,107,120,196,279,254,183,"2,238"
2023,Odisha,DEOGARH RTO - OR28( 23-OCT-2017 ),5,PETROL/CNG,0,1,0,0,0,0,0,0,0,0,0,0,1
2023,Odisha,DEOGARH RTO - OR28( 23-OCT-2017 ),6,PETROL/ETHANOL,0,0,3,2,7,2,0,3,0,3,2,8,30
2023,Odisha,DEOGARH RTO - OR28( 23-OCT-2017 ),7,PETROL/HYBRID,1,1,1,0,2,3,0,0,1,4,1,0,14
2023,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),1,DIESEL,56,59,62,49,47,78,77,92,46,74,67,52,759
2023,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),2,ELECTRIC(BOV),20,25,21,32,23,25,39,40,27,32,49,51,384
2023,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),3,NOT APPLICABLE,0,1,4,2,0,0,0,1,2,6,2,1,19
2023,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),4,PETROL,780,667,894,689,685,759,643,655,719,"1,480","1,187",783,"9,941"
2023,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),5,PETROL/CNG,2,0,1,1,1,1,1,0,0,4,0,2,13
2023,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),6,PETROL/ETHANOL,0,1,2,8,6,8,6,8,15,21,8,3,86
2023,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),7,PETROL/HYBRID,4,3,6,4,2,6,2,1,4,2,3,3,40
2023,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),1,DIESEL,16,16,31,21,27,27,28,28,25,70,37,25,351
2023,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),2,ELECTRIC(BOV),0,0,2,1,1,1,1,1,5,7,8,16,43
2023,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),3,NOT APPLICABLE,0,6,8,3,3,4,5,3,2,8,6,5,53
